;Código da Instituição;Nome da Instituição;Categoria Administrativa;Organização Acadêmica;Código do Curso de Graduação;Nome do Curso de Graduação;Código da Região Geográfica do Curso;Código da Unidade Federativa do Curso;Código do Município do Curso;Grau Acadêmico;Modalidade de Ensino;Nome da área do Curso segundo a classificação CINE BRASIL;Nome da Grande Área do Curso segundo a classificação CINE BRASIL;Ano de Ingresso;Ano de Referência;Prazo de Integralização em Anos;Ano de Integralização do Curso;Prazo de Acompanhamento do Curso em anos;Ano Máximo de Acompanhamento do Curso;Quantidade de Ingressantes no Curso;Quantidade de Permanência no Curso no ano de referência;Quantidade de Concluintes no Curso no ano de referência;Quantidade de Desistência no Curso no ano de referência;Quantidade de Falecimentos no Curso no ano de referência;Taxa de Permanência - TAP;Taxa de Conclusão Acumulada - TCA;Taxa de Desistência Acumulada - TODA;Taxa de Conclusão Anual - TCAN;Taxa de Desistência Anual - TDAN
1099;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1232;CIÊNCIAS ECONÔMICAS;4.0;43.0;4318705.0;1;1;Economia;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;97;3;2;0;0;3,1;34;62,9;2,1;0
1100;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1233;CIÊNCIAS CONTÁBEIS;4.0;43.0;4318705.0;1;1;Contabilidade;Negócios, administração e direito;2010;2019;5;2014;8;2017;226;2;0;0;0;0,9;30,5;68,6;0;0
1101;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1237;ARQUITETURA E URBANISMO;4.0;43.0;4318705.0;1;1;Arquitetura e urbanismo;Engenharia, produção e construção;2010;2019;6;2015;10;2019;400;19;6;2;0;4,8;29,3;66;1,5;0,5
1102;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1240;GEOLOGIA;4.0;43.0;4318705.0;1;1;Geologia;Ciências naturais, matemática e estatística;2010;2019;6;2015;10;2019;75;2;1;1;0;2,7;25,3;72;1,3;1,3
1103;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1242;SERVIÇO SOCIAL;4.0;43.0;4318705.0;1;1;Serviço social;Saúde e bem-estar;2010;2019;5;2014;8;2017;76;0;0;1;0;0;32,9;67,1;0;1,3
1104;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1253;EDUCAÇÃO FÍSICA;4.0;43.0;4318705.0;2;1;Educação física formação de professor;Educação;2010;2019;5;2014;8;2017;166;4;2;0;0;2,4;24,7;72,9;1,2;0
1105;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1261;SISTEMAS DE INFORMAÇÃO;4.0;43.0;4318705.0;1;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;111;1;0;0;0;0,9;18;81,1;0;0
1106;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;22932;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA;4.0;43.0;4318705.0;1;1;Publicidade e propaganda;Negócios, administração e direito;2010;2019;5;2014;8;2017;266;6;2;2;0;2,3;26;71,7;0,8;0,8
1107;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;26073;ENGENHARIA ELÉTRICA;4.0;43.0;4318705.0;1;1;Engenharia elétrica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;228;16;10;3;0;7;14;78,9;4,4;1,3
1108;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;27498;JORNALISMO;4.0;43.0;4318705.0;1;1;Jornalismo;Ciências sociais, comunicação e informação;2010;2019;5;2014;8;2017;196;0;4;1;0;0;30,1;69,9;2;0,5
1109;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;29336;LETRAS PORTUGUÊS E INGLÊS;4.0;43.0;4318705.0;2;1;Letras português inglês formação de professor;Educação;2010;2019;5;2014;9;2018;78;2;0;1;0;2,6;15,6;81,8;0;1,3
1110;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;29595;ENGENHARIA MECÂNICA;4.0;43.0;4318705.0;1;1;Engenharia mecânica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;416;30;11;3;0;7,2;11,5;81,3;2,6;0,7
1111;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;29738;ENGENHARIA DE ALIMENTOS;4.0;43.0;4318705.0;1;1;Engenharia de alimentos;Engenharia, produção e construção;2010;2019;6;2015;10;2019;69;0;2;1;0;0;13;87;2,9;1,4
1112;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;31044;LETRAS - PORTUGUÊS E ALEMÃO;4.0;43.0;4318705.0;2;1;Letras português alemão formação de professor;Educação;2010;2019;5;2014;8;2017;32;0;0;0;0;0;43,8;56,3;0;0
1113;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;31419;ENGENHARIA DE PRODUÇÃO;4.0;43.0;4318705.0;1;1;Engenharia de produção;Engenharia, produção e construção;2010;2019;6;2015;10;2019;316;11;5;4;0;3,5;16,8;79,7;1,6;1,3
1114;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;32842;ENGENHARIA CIVIL;4.0;43.0;4318705.0;1;1;Engenharia civil;Engenharia, produção e construção;2010;2019;6;2015;10;2019;351;10;11;1;0;2,9;27,1;70;3,1;0,3
1115;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;33262;RELAÇÕES PÚBLICAS;4.0;43.0;4318705.0;1;1;Relações públicas;Negócios, administração e direito;2010;2019;5;2014;8;2017;100;1;1;0;0;1;25;74;1;0
1116;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;38429;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4318705.0;2;1;Biologia formação de professor;Educação;2010;2019;5;2014;8;2017;137;1;3;1;0;0,7;25,5;73,7;2,2;0,7
1117;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;38431;MATEMÁTICA;4.0;43.0;4318705.0;2;1;Matemática formação de professor;Educação;2010;2019;5;2014;8;2017;80;0;1;0;0;0;17,5;82,5;1,3;0
1118;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;38433;FÍSICA;4.0;43.0;4318705.0;2;1;Física formação de professor;Educação;2010;2019;5;2014;8;2017;40;2;1;0;0;5;15;80;2,5;0
1119;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;38439;LETRAS - PORTUGUÊS E ESPANHOL;4.0;43.0;4318705.0;2;1;Letras português espanhol formação de professor;Educação;2010;2019;5;2014;8;2017;31;0;0;0;0;0;25,8;74,2;0;0
1120;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;40103;CIÊNCIAS BIOLÓGICAS;4.0;43.0;4318705.0;1;1;Biologia;Ciências naturais, matemática e estatística;2010;2019;5;2014;8;2017;115;3;1;2;0;2,6;17,4;80;0,9;1,7
1121;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;40700;FILOSOFIA;4.0;43.0;4318705.0;1;1;Filosofia;Artes e humanidades;2010;2019;4;2013;7;2016;10;1;0;0;0;10;10;80;0;0
1122;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;40717;LETRAS - INGLÊS;4.0;43.0;4318705.0;2;1;Letras inglês formação de professor;Educação;2010;2019;5;2014;8;2017;43;1;0;0;0;2,3;25,6;72,1;0;0
1123;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;40720;LETRAS - PORTUGUÊS;4.0;43.0;4318705.0;2;1;Letras português formação de professor;Educação;2010;2019;5;2014;8;2017;39;0;0;1;0;0;38,5;61,5;0;2,6
1124;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;57702;CIÊNCIA DA COMPUTAÇÃO;4.0;43.0;4318705.0;1;1;Ciência da computação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;5;2014;8;2017;208;9;0;5;0;4,3;10,1;85,6;0;2,4
1125;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;57728;FISIOTERAPIA;4.0;43.0;4318705.0;1;1;Fisioterapia;Saúde e bem-estar;2010;2019;6;2015;10;2019;139;1;3;1;0;0,7;20,1;79,1;2,2;0,7
1126;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;64819;COMUNICAÇÃO SOCIAL - HABILITAÇÃO REALIZAÇÃO AUDIOVISUAL;4.0;43.0;4318705.0;1;1;Cinema e audiovisual;Artes e humanidades;2010;2019;5;2014;8;2017;28;0;0;0;0;0;60,7;39,3;0;0
1127;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;64822;ENGENHARIA DA COMPUTAÇÃO;4.0;43.0;4318705.0;1;1;Engenharia de computação (DCN Engenharia);Engenharia, produção e construção;2010;2019;6;2015;10;2019;40;0;1;0;0;0;25;75;2,5;0
1128;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;72462;COMUNICAÇÃO SOCIAL - COMUNICAÇÃO DIGITAL;4.0;43.0;4318705.0;1;1;Produção multimídia;Artes e humanidades;2010;2019;5;2014;8;2017;26;0;0;0;0;0;50;50;0;0
1129;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;80670;SEGURANÇA DA INFORMAÇÃO;4.0;43.0;4318705.0;3;1;Segurança da informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;143;6;2;2;0;4,2;9,8;86;1,4;1,4
1130;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;80675;JOGOS DIGITAIS;4.0;43.0;4318705.0;3;1;Jogos digitais;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;105;1;0;0;0;1;12,5;86,5;0;0
1131;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;90237;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;4.0;43.0;4318705.0;3;1;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);2010;2019;4;2013;6;2015;228;5;1;1;0;2,2;21,1;76,8;0,4;0,4
1132;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;91921;GESTÃO AMBIENTAL;4.0;43.0;4318705.0;3;1;Gestão ambiental;Engenharia, produção e construção;2010;2019;4;2013;6;2015;96;3;0;0;0;3,1;41,7;55,2;0;0
1133;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;96103;ADMINISTRAÇÃO;4.0;43.0;4318705.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;1057;12;11;8;0;1,1;21,6;77,3;1;0,8
1134;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;96105;GESTÃO DE RECURSOS HUMANOS;4.0;43.0;4318705.0;3;1;Gestão de pessoas;Negócios, administração e direito;2010;2019;4;2013;6;2015;119;0;1;0;0;0;34,7;65,3;0,8;0
1135;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;96107;LOGÍSTICA;4.0;43.0;4318705.0;3;1;Logística;Negócios, administração e direito;2010;2019;4;2013;6;2015;117;0;0;0;0;0;27,4;72,6;0;0
1136;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;98393;EDUCAÇÃO FÍSICA;4.0;43.0;4318705.0;1;1;Educação física;Saúde e bem-estar;2010;2019;5;2014;8;2017;138;3;0;1;0;2,2;26,8;71;0;0,7
1137;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;98398;DESIGN;4.0;43.0;4318705.0;1;1;Design;Artes e humanidades;2010;2019;4;2013;6;2015;37;0;0;0;0;0;29,7;70,3;0;0
1138;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;102859;GASTRONOMIA;4.0;43.0;4318705.0;3;1;Gastronomia;Serviços;2010;2019;4;2013;6;2015;131;0;0;0;0;0;54,6;45,4;0;0
1139;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;102861;GESTÃO FINANCEIRA;4.0;43.0;4318705.0;3;1;Gestão financeira;Negócios, administração e direito;2010;2019;3;2012;5;2014;103;0;0;0;0;0;38,8;61,2;0;0
1140;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;106617;PSICOLOGIA;4.0;43.0;4318705.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;410;19;12;8;0;4,6;18;77,3;2,9;2
1141;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;112239;PEDAGOGIA;4.0;43.0;4318705.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;171;2;2;2;0;1,2;32,2;66,7;1,2;1,2
1142;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;116200;FARMÁCIA;4.0;43.0;4318705.0;1;1;Farmácia;Saúde e bem-estar;2010;2019;6;2015;10;2019;107;1;2;0;0;0,9;29,9;69,2;1,9;0
1143;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;116202;PROCESSOS GERENCIAIS;4.0;43.0;4318705.0;3;1;Gestão de negócios;Negócios, administração e direito;2010;2019;3;2012;5;2014;74;1;0;0;0;1,4;39,2;59,5;0;0
1144;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1114767;ENGENHARIA AMBIENTAL;4.0;43.0;4318705.0;1;1;Engenharia ambiental;Engenharia, produção e construção;2010;2019;6;2015;10;2019;129;2;1;0;0;1,6;17,1;81,4;0,8;0
1145;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1114784;ENGENHARIA DE ENERGIA;4.0;43.0;4318705.0;1;1;Engenharia de energia;Engenharia, produção e construção;2010;2019;6;2015;10;2019;52;0;1;0;0;0;11,5;88,5;1,9;0
1146;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1114857;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4.0;43.0;4318705.0;1;1;Engenharia de controle e automação;Engenharia, produção e construção;2010;2019;6;2015;10;2019;96;3;0;0;0;3,1;1;95,8;0;0
1147;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;5;1;1114863;GESTÃO COMERCIAL;4.0;43.0;4318705.0;3;1;Gestão comercial;Negócios, administração e direito;2010;2019;3;2012;5;2014;54;0;0;0;0;0;40,7;59,3;0;0
1298;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1511;ENGENHARIA CIVIL;4.0;43.0;4314407.0;1;1;Engenharia civil;Engenharia, produção e construção;2010;2019;6;2015;10;2019;67;0;1;0;0;0;47,8;52,2;1,5;0
1299;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1512;ENGENHARIA ELÉTRICA;4.0;43.0;4314407.0;1;1;Engenharia elétrica;Engenharia, produção e construção;2010;2019;6;2015;10;2019;19;0;0;0;0;0;21,1;78,9;0;0
1300;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1513;FILOSOFIA;4.0;43.0;4314407.0;2;1;Filosofia formação de professor;Educação;2010;2019;5;2014;8;2017;11;0;0;0;0;0;27,3;72,7;0;0
1301;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1514;LETRAS - PORTUGUÊS E INGLÊS;4.0;43.0;4314407.0;2;1;Letras português inglês formação de professor;Educação;2010;2019;5;2014;8;2017;38;0;0;0;0;0;50;50;0;0
1302;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1515;PEDAGOGIA;4.0;43.0;4314407.0;2;1;Pedagogia;Educação;2010;2019;5;2014;8;2017;64;0;0;0;0;0;46,9;53,1;0;0
1303;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1516;PSICOLOGIA;4.0;43.0;4314407.0;1;1;Psicologia;Ciências sociais, comunicação e informação;2010;2019;6;2015;10;2019;87;0;0;0;0;0;62,1;37,9;0;0
1304;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1517;ADMINISTRAÇÃO;4.0;43.0;4314407.0;1;1;Administração;Negócios, administração e direito;2010;2019;5;2014;8;2017;163;0;1;0;0;0;39,3;60,7;0,6;0
1305;18;UNIVERSIDADE CATÓLICA DE PELOTAS;5;1;1518;MEDICINA;4.0;43.0;4314407.0;1;1;Medicina;Saúde e bem-estar;2010;2019;7;2016;10;2019;108;1;0;0;0;0,9;86,1;13;0;0
