;instituicao;curso;qtd_bolsas;cod_estado;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
3370;faculdade integrada brasil amazonia - fibra;letras - portugues e ingles;8;15.0;141;87;educacao;5.67;61.7
3371;faculdade integrada brasil amazonia - fibra;pedagogia;8;15.0;120;80;educacao;6.67;66.67
3372;faculdade integrada das cataratas;administracao;4;41.0;34;24;negocios, administracao e direito;11.76;70.59
3373;faculdade integrada de santa maria;administracao;27;43.0;78;50;negocios, administracao e direito;34.62;64.1
3374;faculdade integrada de santa maria;enfermagem;25;43.0;82;58;saude e bem-estar;30.49;70.73
3375;faculdade integrada de santa maria;psicologia;19;43.0;51;38;ciencias sociais, comunicacao e informacao;37.25;74.51
3376;faculdade integral cantareira;administracao;42;35.0;107;46;negocios, administracao e direito;39.25;42.99
3377;faculdade integral cantareira;agronomia;21;35.0;61;33;agricultura, silvicultura, pesca e veterinaria;34.43;54.1
3378;faculdade integral cantareira;comunicacao social - publicidade e propaganda;12;35.0;36;12;negocios, administracao e direito;33.33;33.33
3379;faculdade integral cantareira;direito;8;35.0;67;33;negocios, administracao e direito;11.94;49.25
3380;faculdade interamericana de porto velho;administracao;35;11.0;203;130;negocios, administracao e direito;17.24;64.04
3381;faculdade interamericana de porto velho;arquitetura e urbanismo;26;11.0;136;94;engenharia, producao e construcao;19.12;69.12
3382;faculdade interamericana de porto velho;ciencias contabeis;40;11.0;137;79;negocios, administracao e direito;29.2;57.66
3383;faculdade interamericana de porto velho;comunicacao social - jornalismo;5;11.0;6;3;ciencias sociais, comunicacao e informacao;83.33;50.0
3384;faculdade interamericana de porto velho;comunicacao social - publicidade e propaganda;5;11.0;47;38;negocios, administracao e direito;10.64;80.85
3385;faculdade interamericana de porto velho;direito;18;11.0;285;211;negocios, administracao e direito;6.32;74.04
3386;faculdade interamericana de porto velho;enfermagem;18;11.0;83;54;saude e bem-estar;21.69;65.06
3387;faculdade interamericana de porto velho;fisioterapia;7;11.0;38;28;saude e bem-estar;18.42;73.68
3388;faculdade interamericana de porto velho;gestao ambiental;6;11.0;63;26;engenharia, producao e construcao;9.52;41.27
3389;faculdade interamericana de porto velho;gestao comercial;4;11.0;5;5;negocios, administracao e direito;80.0;100.0
3390;faculdade interamericana de porto velho;gestao de recursos humanos;5;11.0;45;14;negocios, administracao e direito;11.11;31.11
3391;faculdade interamericana de porto velho;redes de computadores;7;11.0;50;32;computacao e tecnologias da informacao e comunicacao (tic);14.0;64.0
3392;faculdade interamericana de porto velho;sistemas de informacao;13;11.0;114;95;computacao e tecnologias da informacao e comunicacao (tic);11.4;83.33
3393;faculdade interacao americana;administracao;13;35.0;80;49;negocios, administracao e direito;16.25;61.25
3394;faculdade interacao americana;analise e desenvolvimento de sistemas;6;35.0;54;19;computacao e tecnologias da informacao e comunicacao (tic);11.11;35.19
3395;faculdade interacao americana;gestao de recursos humanos;5;35.0;45;15;negocios, administracao e direito;11.11;33.33
3396;faculdade interacao americana;gestao financeira;5;35.0;37;12;negocios, administracao e direito;13.51;32.43
3397;faculdade interacao americana;logistica;6;35.0;105;57;negocios, administracao e direito;5.71;54.29
3398;faculdade interacao americana;matematica;3;35.0;39;16;educacao;7.69;41.03
3399;faculdade interacao americana;pedagogia;2;35.0;38;15;educacao;5.26;39.47
3400;faculdade intermunicipal do noroeste do parana;administracao;4;41.0;62;38;negocios, administracao e direito;6.45;61.29
3401;faculdade intermunicipal do noroeste do parana;agronegocio;1;41.0;25;13;agricultura, silvicultura, pesca e veterinaria;4.0;52.0
3402;faculdade intermunicipal do noroeste do parana;enfermagem;2;41.0;22;9;saude e bem-estar;9.09;40.91
3403;faculdade intermunicipal do noroeste do parana;informatica empresarial;2;41.0;19;9;computacao e tecnologias da informacao e comunicacao (tic);10.53;47.37
3404;faculdade intermunicipal do noroeste do parana;letras;1;41.0;13;4;educacao;7.69;30.77
3405;faculdade intermunicipal do noroeste do parana;pedagogia;4;41.0;25;12;educacao;16.0;48.0
3406;faculdade internacional da paraiba;administracao;47;25.0;153;80;negocios, administracao e direito;30.72;52.29
3407;faculdade internacional da paraiba;direito;29;25.0;177;120;negocios, administracao e direito;16.38;67.8
3408;faculdade internacional da paraiba;enfermagem;19;25.0;224;224;saude e bem-estar;8.48;100.0
3409;faculdade internacional da paraiba;engenharia ambiental;11;25.0;140;140;engenharia, producao e construcao;7.86;100.0
3410;faculdade internacional da paraiba;gestao comercial;13;25.0;81;53;negocios, administracao e direito;16.05;65.43
3411;faculdade internacional da paraiba;gestao publica;6;25.0;30;15;negocios, administracao e direito;20.0;50.0
3412;faculdade internacional da paraiba;nutricao;17;25.0;128;128;saude e bem-estar;13.28;100.0
3413;faculdade internacional da paraiba;processos gerenciais;11;25.0;78;25;negocios, administracao e direito;14.1;32.05
3414;faculdade internacional signorelli;administracao;14;33.0;57;22;negocios, administracao e direito;24.56;38.6
3415;faculdade internacional signorelli;pedagogia;3;33.0;59;23;educacao;5.08;38.98
3416;faculdade intesp;engenharia;4;35.0;41;9;engenharia, producao e construcao;9.76;21.95
3417;faculdade itanhaem;administracao;24;35.0;131;87;negocios, administracao e direito;18.32;66.41
3418;faculdade itop;administracao;4;17.0;270;29;negocios, administracao e direito;1.48;10.74
3419;faculdade itop;ciencias contabeis;2;17.0;258;15;negocios, administracao e direito;0.78;5.81
3420;faculdade itop;pedagogia;2;17.0;147;12;educacao;1.36;8.16
3421;faculdade jesuita de filosofia e teologia;filosofia;3;31.0;15;7;artes e humanidades;20.0;46.67
3422;faculdade jk - guara;administracao;16;53.0;180;152;negocios, administracao e direito;8.89;84.44
3423;faculdade jk - guara;comunicacao social - publicidade e propaganda;7;53.0;60;52;negocios, administracao e direito;11.67;86.67
3424;faculdade jk sobradinho;administracao;20;53.0;122;85;negocios, administracao e direito;16.39;69.67
3425;faculdade jk sobradinho;ciencias contabeis;17;53.0;53;50;negocios, administracao e direito;32.08;94.34
3426;faculdade jk sobradinho;gestao financeira;12;53.0;29;28;negocios, administracao e direito;41.38;96.55
3427;faculdade jose lacerda filho de ciencias aplicadas;administracao;10;26.0;317;234;negocios, administracao e direito;3.15;73.82
3428;faculdade jose lacerda filho de ciencias aplicadas;ciencias contabeis;11;26.0;99;49;negocios, administracao e direito;11.11;49.49
3429;faculdade jose lacerda filho de ciencias aplicadas;pedagogia;10;26.0;127;55;educacao;7.87;43.31
3430;faculdade kennedy;sistema de informacao;6;31.0;22;7;computacao e tecnologias da informacao e comunicacao (tic);27.27;31.82
3431;faculdade kennedy de belo horizonte;engenharia de minas;12;31.0;67;46;engenharia, producao e construcao;17.91;68.66
3432;faculdade kennedy de minas gerais - fkmg;direito;6;31.0;126;81;negocios, administracao e direito;4.76;64.29
3433;faculdade la salle;administracao;23;13.0;145;142;negocios, administracao e direito;15.86;97.93
3434;faculdade la salle;ciencias contabeis;13;13.0;119;58;negocios, administracao e direito;10.92;48.74
3435;faculdade la salle;educacao fisica;13;13.0;215;120;educacao;6.05;55.81
3436;faculdade la salle;relacoes internacionais;1;13.0;25;16;ciencias sociais, comunicacao e informacao;4.0;64.0
3437;faculdade la salle;sistemas de informacao;11;13.0;82;56;computacao e tecnologias da informacao e comunicacao (tic);13.41;68.29
3438;faculdade lions;administracao;10;52.0;54;36;negocios, administracao e direito;18.52;66.67
3439;faculdade lions;direito;10;52.0;170;112;negocios, administracao e direito;5.88;65.88
3440;faculdade luterana rui barbosa;administracao;15;41.0;184;76;negocios, administracao e direito;8.15;41.3
3441;faculdade machado de assis;administracao;35;33.0;271;170;negocios, administracao e direito;12.92;62.73
3442;faculdade machado de assis;ciencias;2;33.0;42;27;educacao;4.76;64.29
3443;faculdade machado de assis;turismo;6;33.0;41;32;servicos;14.63;78.05
3444;faculdade madre thais;enfermagem;4;29.0;82;60;saude e bem-estar;4.88;73.17
3445;faculdade mantenense dos vales gerais (intervale);administracao;11;31.0;44;14;negocios, administracao e direito;25.0;31.82
3446;faculdade mantenense dos vales gerais (intervale);servico social;4;31.0;29;5;saude e bem-estar;13.79;17.24
3447;faculdade maranhense sao jose dos cocais;administracao;14;21.0;95;41;negocios, administracao e direito;14.74;43.16
3448;faculdade maranhense sao jose dos cocais;ciencias contabeis;4;21.0;81;45;negocios, administracao e direito;4.94;55.56
3449;faculdade maranhense sao jose dos cocais;direito;9;21.0;112;57;negocios, administracao e direito;8.04;50.89
3450;faculdade marechal rondon;administracao;4;35.0;121;83;negocios, administracao e direito;3.31;68.6
3451;faculdade marechal rondon;fisioterapia;2;35.0;71;54;saude e bem-estar;2.82;76.06
3452;faculdade maria milza;administracao;3;29.0;77;39;negocios, administracao e direito;3.9;50.65
3453;faculdade maria milza;biomedicina;2;29.0;88;64;saude e bem-estar;2.27;72.73
3454;faculdade maria milza;educacao fisica;2;29.0;41;29;educacao;4.88;70.73
3455;faculdade maria milza;enfermagem;4;29.0;155;73;saude e bem-estar;2.58;47.1
3456;faculdade maria milza;farmacia;4;29.0;94;54;saude e bem-estar;4.26;57.45
3457;faculdade maringa;administracao;34;41.0;378;151;negocios, administracao e direito;8.99;39.95
3458;faculdade maringa;direito;18;41.0;505;225;negocios, administracao e direito;3.56;44.55
3459;faculdade maringa;jornalismo;4;41.0;99;55;ciencias sociais, comunicacao e informacao;4.04;55.56
3460;faculdade mater dei;administracao;10;41.0;100;56;negocios, administracao e direito;10.0;56.0
3461;faculdade mater dei;agronegocio;9;41.0;50;15;agricultura, silvicultura, pesca e veterinaria;18.0;30.0
3462;faculdade mater dei;arquitetura e urbanismo;9;41.0;77;49;engenharia, producao e construcao;11.69;63.64
3463;faculdade mater dei;direito;10;41.0;90;58;negocios, administracao e direito;11.11;64.44
3464;faculdade mater dei;marketing;7;41.0;18;13;negocios, administracao e direito;38.89;72.22
3465;faculdade mater dei;sistemas de informacao;12;41.0;59;39;computacao e tecnologias da informacao e comunicacao (tic);20.34;66.1
3466;faculdade mater dei;sistemas para internet;6;41.0;40;26;computacao e tecnologias da informacao e comunicacao (tic);15.0;65.0
3467;faculdade maua de brasilia;administracao;7;53.0;69;51;negocios, administracao e direito;10.14;73.91
3468;faculdade maua de brasilia;educacao fisica;7;53.0;166;103;educacao;4.22;62.05
3469;faculdade maua de brasilia;letras - ingles;8;53.0;28;20;educacao;28.57;71.43
3470;faculdade meridional;administracao;6;43.0;118;71;negocios, administracao e direito;5.08;60.17
3471;faculdade meridional;arquitetura e urbanismo;12;43.0;195;95;engenharia, producao e construcao;6.15;48.72
3472;faculdade meridional;direito;24;43.0;314;154;negocios, administracao e direito;7.64;49.04
3473;faculdade meridional;gestao publica;3;43.0;11;7;negocios, administracao e direito;27.27;63.64
3474;faculdade meridional;odontologia;3;43.0;68;46;saude e bem-estar;4.41;67.65
3475;faculdade meridional;psicologia;2;43.0;151;55;ciencias sociais, comunicacao e informacao;1.32;36.42
3476;faculdade meridional;sistema de informacao;5;43.0;62;38;computacao e tecnologias da informacao e comunicacao (tic);8.06;61.29
3477;faculdade metodista de ciencias humanas e exatas;administracao;5;35.0;55;25;negocios, administracao e direito;9.09;45.45
3478;faculdade metodista de ciencias humanas e exatas;secretariado executivo;3;35.0;27;5;negocios, administracao e direito;11.11;18.52
3479;faculdade metodista granbery;administracao;15;31.0;103;37;negocios, administracao e direito;14.56;35.92
3480;faculdade metodista granbery;direito;15;31.0;186;108;negocios, administracao e direito;8.06;58.06
3481;faculdade metodista granbery;educacao fisica;29;31.0;152;77;saude e bem-estar;19.08;50.66
3482;faculdade metodista granbery;pedagogia;28;31.0;119;48;educacao;23.53;40.34
3483;faculdade metodista granbery;sistemas de informacao;12;31.0;59;31;computacao e tecnologias da informacao e comunicacao (tic);20.34;52.54
3484;faculdade metropolitana;letras - portugues;13;11.0;16;7;educacao;81.25;43.75
3485;faculdade metropolitana;pedagogia;8;11.0;44;11;educacao;18.18;25.0
3486;faculdade metropolitana da grande recife;administracao;5;26.0;193;111;negocios, administracao e direito;2.59;57.51
3487;faculdade metropolitana da grande recife;ciencias contabeis;8;26.0;108;74;negocios, administracao e direito;7.41;68.52
3488;faculdade metropolitana da grande recife;comunicacao social;2;26.0;88;67;negocios, administracao e direito;2.27;76.14
3489;faculdade metropolitana da grande recife;direito;12;26.0;184;114;negocios, administracao e direito;6.52;61.96
3490;faculdade metropolitana da grande recife;gestao portuaria;17;26.0;178;81;servicos;9.55;45.51
3491;faculdade metropolitana da grande recife;turismo;4;26.0;66;66;servicos;6.06;100.0
3492;faculdade metropolitana de ciencias e tecnologia;administracao;10;24.0;36;35;negocios, administracao e direito;27.78;97.22
3493;faculdade metropolitana de ciencias e tecnologia;ciencias contabeis;12;24.0;44;42;negocios, administracao e direito;27.27;95.45
3494;faculdade metropolitana de rio do sul;administracao;13;42.0;121;82;negocios, administracao e direito;10.74;67.77
3495;faculdade metropolitana de rio do sul;design;7;42.0;57;37;artes e humanidades;12.28;64.91
3496;faculdade metropolitana de rio do sul;sistemas de informacao;5;42.0;39;33;computacao e tecnologias da informacao e comunicacao (tic);12.82;84.62
3497;faculdade metropolitana do planalto norte;administracao;14;42.0;37;19;negocios, administracao e direito;37.84;51.35
3498;faculdade minas gerais;administracao;16;31.0;174;130;negocios, administracao e direito;9.2;74.71
3499;faculdade minas gerais;direito;9;31.0;336;219;negocios, administracao e direito;2.68;65.18
3500;faculdade missioneira do parana;teologia;6;41.0;18;9;artes e humanidades;33.33;50.0
3501;faculdade modelo;administracao;33;41.0;94;51;negocios, administracao e direito;35.11;54.26
3502;faculdade modelo;ciencias contabeis;10;41.0;19;6;negocios, administracao e direito;52.63;31.58
3503;faculdade modelo;pedagogia;9;41.0;29;9;educacao;31.03;31.03
3504;faculdade mogiana do estado de sao paulo;educacao fisica;8;35.0;62;41;saude e bem-estar;12.9;66.13
3505;faculdade monteiro lobato;administracao;25;43.0;141;106;negocios, administracao e direito;17.73;75.18
3506;faculdade monteiro lobato;ciencias contabeis;2;43.0;39;28;negocios, administracao e direito;5.13;71.79
3507;faculdade monteiro lobato;gestao ambiental;2;43.0;26;23;engenharia, producao e construcao;7.69;88.46
3508;faculdade mozarteum de sao paulo;administracao;9;35.0;21;9;negocios, administracao e direito;42.86;42.86
3509;faculdade mozarteum de sao paulo;educacao artistica;8;35.0;52;30;educacao;15.38;57.69
3510;faculdade mozarteum de sao paulo;musica;13;35.0;40;21;artes e humanidades;32.5;52.5
3511;faculdade mozarteum de sao paulo;pedagogia;3;35.0;38;15;educacao;7.89;39.47
3512;faculdade network;administracao;21;35.0;98;73;negocios, administracao e direito;21.43;74.49
3513;faculdade network;pedagogia;19;35.0;73;45;educacao;26.03;61.64
3514;faculdade network;sistema de informacao;6;35.0;74;54;computacao e tecnologias da informacao e comunicacao (tic);8.11;72.97
3515;faculdade nobre de feira de santana;biomedicina;8;29.0;125;39;saude e bem-estar;6.4;31.2
3516;faculdade nobre de feira de santana;direito;16;29.0;216;78;negocios, administracao e direito;7.41;36.11
3517;faculdade nobre de feira de santana;educacao fisica;5;29.0;65;32;saude e bem-estar;7.69;49.23
3518;faculdade nobre de feira de santana;enfermagem;12;29.0;144;50;saude e bem-estar;8.33;34.72
3519;faculdade nobre de feira de santana;fisioterapia;17;29.0;81;28;saude e bem-estar;20.99;34.57
3520;faculdade nobre de feira de santana;nutricao;9;29.0;71;29;saude e bem-estar;12.68;40.85
