;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
585;universidade regional integrada do alto uruguai e das missoes;engenharia de alimentos;6;126;54;engenharia, producao e construcao;4.76;42.86
586;universidade regional integrada do alto uruguai e das missoes;engenharia eletrica;24;2475;881;engenharia, producao e construcao;0.97;35.6
587;universidade regional integrada do alto uruguai e das missoes;engenharia mecanica;13;1476;634;engenharia, producao e construcao;0.88;42.95
588;universidade regional integrada do alto uruguai e das missoes;engenharia quimica;7;810;448;engenharia, producao e construcao;0.86;55.31
589;universidade regional integrada do alto uruguai e das missoes;farmacia;28;1386;431;saude e bem-estar;2.02;31.1
590;universidade regional integrada do alto uruguai e das missoes;fisioterapia;17;549;160;saude e bem-estar;3.1;29.14
591;universidade regional integrada do alto uruguai e das missoes;letras - ingles;4;252;156;educacao;1.59;61.9
592;universidade regional integrada do alto uruguai e das missoes;matematica;13;945;460;educacao;1.38;48.68
593;universidade regional integrada do alto uruguai e das missoes;nutricao;8;675;163;saude e bem-estar;1.19;24.15
594;universidade regional integrada do alto uruguai e das missoes;odontologia;4;423;56;saude e bem-estar;0.95;13.24
595;universidade regional integrada do alto uruguai e das missoes;pedagogia;24;1674;629;educacao;1.43;37.57
596;universidade regional integrada do alto uruguai e das missoes;psicologia;25;2088;555;ciencias sociais, comunicacao e informacao;1.2;26.58
597;universidade regional integrada do alto uruguai e das missoes;quimica;7;333;112;ciencias naturais, matematica e estatistica;2.1;33.63
598;universidade regional integrada do alto uruguai e das missoes;sistemas de informacao;9;513;293;computacao e tecnologias da informacao e comunicacao (tic);1.75;57.12
