;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
589;universidade regional integrada do alto uruguai e das missoes;engenharia de alimentos;7;13;7;engenharia, producao e construcao;53.85;53.85
590;universidade regional integrada do alto uruguai e das missoes;engenharia eletrica;9;99;53;engenharia, producao e construcao;9.09;53.54
591;universidade regional integrada do alto uruguai e das missoes;engenharia mecanica;15;145;109;engenharia, producao e construcao;10.34;75.17
592;universidade regional integrada do alto uruguai e das missoes;farmacia;22;123;76;saude e bem-estar;17.89;61.79
593;universidade regional integrada do alto uruguai e das missoes;fisioterapia;20;41;18;saude e bem-estar;48.78;43.9
594;universidade regional integrada do alto uruguai e das missoes;letras - lingua portuguesa;8;75;32;educacao;10.67;42.67
595;universidade regional integrada do alto uruguai e das missoes;matematica;4;66;47;educacao;6.06;71.21
596;universidade regional integrada do alto uruguai e das missoes;nutricao;10;55;19;saude e bem-estar;18.18;34.55
597;universidade regional integrada do alto uruguai e das missoes;odontologia;7;51;13;saude e bem-estar;13.73;25.49
598;universidade regional integrada do alto uruguai e das missoes;pedagogia;16;191;98;educacao;8.38;51.31
599;universidade regional integrada do alto uruguai e das missoes;psicologia;23;209;115;ciencias sociais, comunicacao e informacao;11.0;55.02
600;universidade regional integrada do alto uruguai e das missoes;quimica;12;94;55;ciencias naturais, matematica e estatistica;12.77;58.51
602;universidade regional integrada do alto uruguai e das missoes;sistemas de informacao;9;51;44;computacao e tecnologias da informacao e comunicacao (tic);17.65;86.27
